From Number,From Name,To Number,To Name,Circuit,Status,Branch Device Type,Xfrmr,MW From ,Mvar From ,MVA From ,Lim MVA,% of MVA Limit (Max),MW Loss,Mvar Loss
23095,MODESTO 8 1,23096,MODESTO 8 2,1,Closed,Line,NO,73.3,18.7,75.6,0,0,0.01,0.06
30449,BUNKERVILLE 2 1,30457,BUNKERVILLE 2 9,1,Closed,Line,NO,307.1,133.5,334.8,0,0,0.27,1.08
30439,LAS VEGAS 78 3,30440,LAS VEGAS 78 4,1,Closed,TransformerWinding,YES,0,0,0,150,0,0,0
30437,LAS VEGAS 78 1,30444,LAS VEGAS 78 8,1,Closed,Line,NO,259.5,-232.1,348.1,0,0,0.24,1.36
23089,MODESTO 6 1,23090,MODESTO 6 2,1,Closed,Line,NO,41.8,6,42.2,0,0,0,0.02
30435,GERLACH 1,30436,GERLACH 2,1,Closed,Line,NO,6.5,0,6.5,0,0,0,0
30431,NORTH LAS VEGAS 11 3,30432,NORTH LAS VEGAS 11 4,1,Closed,TransformerWinding,YES,0,0,0,125,0,0,0
23087,ESCALON 1,23088,ESCALON 2,1,Closed,Line,NO,-23.1,-8.2,24.5,0,0,0,0.01
30429,NORTH LAS VEGAS 11 1,30433,NORTH LAS VEGAS 11 5,1,Closed,Line,NO,-41.9,99.3,107.7,0,0,0.03,0.13
23084,MODESTO 5 1,23086,MODESTO 5 3,1,Closed,Line,NO,-70.5,-17.8,72.7,0,0,0.01,0.06
23084,MODESTO 5 1,23085,MODESTO 5 2,1,Closed,Line,NO,70.5,17.8,72.7,0,0,0.01,0.05
30419,LAS VEGAS 75 3,30420,LAS VEGAS 75 4,1,Closed,TransformerWinding,YES,0,0,0,125,0,0,0
10340,LYNNWOOD 4 1,10342,LYNNWOOD 4 3,1,Closed,Line,NO,43.2,9.4,44.2,0,0,0,0.02
30417,LAS VEGAS 75 1,30424,LAS VEGAS 75 8,1,Closed,Line,NO,-40.7,196.8,200.9,0,0,0.11,0.39
23081,KING CITY 1 1,23082,KING CITY 1 2,1,Closed,Line,NO,29.1,5.3,29.6,0,0,0,0.01
30417,LAS VEGAS 75 1,30421,LAS VEGAS 75 5,1,Closed,Transformer,YES,0,0,0,535,0,0,0
23079,MODESTO 3 1,23080,MODESTO 3 2,1,Closed,Line,NO,50.7,8.7,51.4,0,0,0.01,0.03
30400,LAS VEGAS 74 2,30416,LAS VEGAS 74 18,1,Closed,Line,NO,1402.7,364.3,1449.3,0,0,4.85,22.7
13443,VALE 1 1,13445,VALE 1 3,1,Closed,Line,NO,-13.5,-6.3,14.9,0,0,0,0
13443,VALE 1 1,13444,VALE 1 2,1,Closed,Line,NO,13.5,6.3,14.9,0,0,0,0
10340,LYNNWOOD 4 1,10341,LYNNWOOD 4 2,1,Closed,Line,NO,-43.2,-9.4,44.2,0,0,0,0.02
23076,MODESTO 1 1,23077,MODESTO 1 2,1,Closed,Line,NO,28.5,3.4,28.7,0,0,0,0.01
23072,LODI 2 1,23073,LODI 2 2,1,Closed,Line,NO,42.5,14.4,44.8,0,0,0,0.02
23070,STOCKTON 14 1,23071,STOCKTON 14 2,1,Closed,Line,NO,-49.4,83.3,96.8,0,0,0.02,0.1
23068,NEWMAN 1,23069,NEWMAN 2,1,Closed,Line,NO,-21.1,-3.8,21.4,0,0,0,0.01
23065,MANTECA 4 1,23067,MANTECA 4 3,1,Closed,Line,NO,-72.7,-20.6,75.6,0,0,0.02,0.06
23065,MANTECA 4 1,23066,MANTECA 4 2,1,Closed,Line,NO,72.7,20.6,75.6,0,0,0.02,0.07
23062,MANTECA 3 1,23064,MANTECA 3 3,1,Closed,Line,NO,38.4,9.5,39.6,0,0,0,0.02
23062,MANTECA 3 1,23063,MANTECA 3 2,1,Closed,Line,NO,-38.4,-9.5,39.6,0,0,0,0.02
30370,LAS VEGAS 72 2,30378,LAS VEGAS 72 10,1,Closed,Line,NO,310.4,-12.6,310.6,0,0,0.26,0.94
30369,LAS VEGAS 72 1,30373,LAS VEGAS 72 5,1,Closed,Transformer,YES,0,0,0,1598.3,0,0,0
30369,LAS VEGAS 72 1,30372,LAS VEGAS 72 4,1,Closed,Transformer,YES,0,0,0,1601.7,0,0,0
23055,MANTECA 2 1,23057,MANTECA 2 3,1,Closed,Line,NO,28.4,3.5,28.6,0,0,0,0.01
23055,MANTECA 2 1,23056,MANTECA 2 2,1,Closed,Line,NO,-28.4,-3.5,28.6,0,0,0,0.01
30362,AUSTIN 1,30367,AUSTIN 6,2,Closed,Line,NO,-10.4,-73.3,74,0,0,0.01,0.06
30362,AUSTIN 1,30367,AUSTIN 6,1,Closed,Line,NO,-10.3,-73.3,74,0,0,0.01,0.06
13431,WALLA WALLA 2 1,13438,WALLA WALLA 2 8,1,Closed,Line,NO,-80.1,-14,81.3,0,0,0.02,0.07
30357,IMLAY 2,30359,IMLAY 4,1,Closed,TransformerWinding,YES,0,0,0,165.1,0,0,0
23052,STOCKTON 12 1,23053,STOCKTON 12 2,1,Closed,Line,NO,-35.1,-10.9,36.8,0,0,0,0.01
30356,IMLAY 1,30361,IMLAY 6,1,Closed,Line,NO,0,0,0,0,0,0,0
30356,IMLAY 1,30360,IMLAY 5,1,Closed,Line,NO,11.5,-0.1,11.5,0,0,0,0
30353,BUNKERVILLE 1 3,30354,BUNKERVILLE 1 4,1,Closed,TransformerWinding,YES,0,0,0,125,0,0,0
30351,BUNKERVILLE 1 1,30355,BUNKERVILLE 1 5,1,Closed,Line,NO,-88.1,-2,88.1,0,0,0.02,0.08
13428,WALLA WALLA 1 1,13430,WALLA WALLA 1 3,1,Closed,Line,NO,-49.3,-11.5,50.6,0,0,0.01,0.03
13428,WALLA WALLA 1 1,13429,WALLA WALLA 1 2,1,Closed,Line,NO,49.3,11.5,50.6,0,0,0.01,0.03
23046,LATHROP 1 1,23047,LATHROP 1 2,1,Closed,Line,NO,32.1,8,33.1,0,0,0,0.01
23044,STOCKTON 10 1,23045,STOCKTON 10 2,1,Closed,Line,NO,25,7,26,0,0,0,0.01
10707,WENATCHEE 3 1,10716,WENATCHEE 3 10,1,Closed,Line,NO,333.2,-458,566.4,0,0,0.85,3.6
30332,LAS VEGAS 70 1,30333,LAS VEGAS 70 2,1,Closed,Line,NO,24,-2.7,24.1,0,0,0,0.01
30326,BOULDER CITY 3 1,30331,BOULDER CITY 3 6,1,Closed,Line,NO,0,0,0,0,0,0,0
30326,BOULDER CITY 3 1,30330,BOULDER CITY 3 5,1,Closed,Line,NO,18.1,4.4,18.7,0,0,0,0
30322,HENDERSON 15 1,30325,HENDERSON 15 4,1,Closed,Line,NO,0,0,0,0,0,0,0
30322,HENDERSON 15 1,30324,HENDERSON 15 3,1,Closed,Line,NO,-202.8,-89.5,221.7,0,0,0.14,0.51
13421,BURNS 1 1,13424,BURNS 1 4,1,Closed,Line,NO,0,0,0,0,0,0,0
23037,SOLEDAD 1 1,23038,SOLEDAD 1 2,1,Closed,Line,NO,24.4,4,24.7,0,0,0,0.01
13421,BURNS 1 1,13423,BURNS 1 3,1,Closed,Line,NO,-17.6,-35.7,39.8,0,0,0,0.02
10169,LAKEWOOD 3 1,10170,LAKEWOOD 3 2,1,Closed,Line,NO,14.5,0.9,14.5,0,0,0,0
23034,HOLLISTER 1 1,23035,HOLLISTER 1 2,1,Closed,Line,NO,44.6,17.8,48,0,0,0.01,0.03
13421,BURNS 1 1,13422,BURNS 1 2,1,Closed,Line,NO,17.6,4.7,18.2,0,0,0,0
30310,RENO 22 1,30312,RENO 22 3,1,Closed,Line,NO,0,0,0,0,0,0,0
30310,RENO 22 1,30311,RENO 22 2,1,Closed,Line,NO,24.6,0,24.6,0,0,0,0.01
23032,STOCKTON 5 1,23033,STOCKTON 5 2,1,Closed,Line,NO,58.4,7.3,58.9,0,0,0.01,0.03
23027,LODI 1 1,23031,LODI 1 5,1,Closed,Line,NO,-25.4,-7.1,26.3,0,0,0,0.01
13419,JOHN DAY 1,13420,JOHN DAY 2,1,Closed,Line,NO,18.4,5.6,19.2,0,0,0,0
30295,LAS VEGAS 69 1,30297,LAS VEGAS 69 3,1,Closed,Transformer,YES,0,0,0,516.3,0,0,0
23025,GREENFIELD 1,23026,GREENFIELD 2,1,Closed,Line,NO,-31.6,-5.2,32,0,0,0,0.01
13417,HERMISTON 2 1,13418,HERMISTON 2 2,1,Closed,Line,NO,-36.7,-7.4,37.4,0,0,0,0.01
30292,LAS VEGAS 68 1,30294,LAS VEGAS 68 3,1,Closed,Line,NO,32.6,-4.8,32.9,0,0,0,0.01
30287,FALLON 3 1,30288,FALLON 3 2,1,Closed,Line,NO,30.3,0,30.3,0,0,0,0.01
30284,SEARCHLIGHT 1,30286,SEARCHLIGHT 3,1,Closed,Line,NO,2.8,6.1,6.7,0,0,0,0
23019,TRACY 5 1,23020,TRACY 5 2,1,Closed,Line,NO,44.9,9.7,45.9,0,0,0.01,0.02
13415,HERMISTON 1 1,13416,HERMISTON 1 2,1,Closed,Line,NO,-33,-10.3,34.6,0,0,0,0.01
30281,SPARKS 8 1,30283,SPARKS 8 3,1,Closed,Line,NO,3.4,0.3,3.4,0,0,0,0
30281,SPARKS 8 1,30282,SPARKS 8 2,1,Closed,Line,NO,16.2,-2.5,16.4,0,0,0,0
30273,RENO 21 1,30276,RENO 21 4,1,Closed,Line,NO,0,0,0,0,0,0,0
30273,RENO 21 1,30275,RENO 21 3,1,Closed,Line,NO,11.5,-0.3,11.5,0,0,0,0
13412,HEPPNER 1,13413,HEPPNER 2,1,Closed,Line,NO,4.8,0.3,4.8,0,0,0,0
30268,RENO 20 1,30270,RENO 20 3,1,Closed,Line,NO,16.5,-0.2,16.5,0,0,0,0
30264,WEST WENDOVER 1,30266,WEST WENDOVER 3,1,Closed,Line,NO,0,0,0,0,0,0,0
30264,WEST WENDOVER 1,30265,WEST WENDOVER 2,1,Closed,Line,NO,10.9,-1,10.9,0,0,0,0
13409,BOARDMAN 1 1,13410,BOARDMAN 1 2,1,Closed,Line,NO,-10,-1.4,10.1,0,0,0,0
10702,GOLDENDALE 2 1,10706,GOLDENDALE 2 5,1,Closed,Line,NO,0,0,0,0,0,0,0
10084,BLAINE 1 1,10086,BLAINE 1 3,1,Closed,Line,NO,-40.9,-5.9,41.3,0,0,0,0.02
23005,MARINA 1,23007,MARINA 3,1,Closed,Line,NO,40.3,7.1,41,0,0,0,0.02
30257,CALIENTE 1,30260,CALIENTE 4,1,Closed,Line,NO,0,0,0,0,0,0,0
23005,MARINA 1,23006,MARINA 2,1,Closed,Line,NO,-40.3,-7.1,41,0,0,0,0.02
30257,CALIENTE 1,30259,CALIENTE 3,1,Closed,Line,NO,-4.5,-0.8,4.6,0,0,0,0
30257,CALIENTE 1,30258,CALIENTE 2,1,Closed,Line,NO,4.5,0.8,4.6,0,0,0,0
13407,LAKEVIEW 1,13408,LAKEVIEW 2,1,Closed,Line,NO,-13.7,-31,33.9,0,0,0,0.01
10702,GOLDENDALE 2 1,10705,GOLDENDALE 2 4,1,Closed,Line,NO,133.7,11.7,134.2,0,0,0.04,0.18
30253,LAUGHLIN 1,30255,LAUGHLIN 3,1,Closed,Line,NO,22.6,11.1,25.2,0,0,0,0.01
13405,CHRISTMAS VALLEY 1,13406,CHRISTMAS VALLEY 2,1,Closed,Line,NO,-5,-9.2,10.5,0,0,0,0
10702,GOLDENDALE 2 1,10704,GOLDENDALE 2 3,1,Closed,Line,NO,2.2,0.7,2.3,0,0,0,0
13403,PRINEVILLE 1,13404,PRINEVILLE 2,1,Closed,Line,NO,45.1,6.8,45.6,0,0,0,0.02
30235,HENDERSON 10 1,30236,HENDERSON 10 2,1,Closed,Line,NO,-58.6,-6.1,59,0,0,0.01,0.04
21744,GILROY 4 1,21752,GILROY 4 9,1,Closed,Line,NO,0,0,0,0,0,0,0
21744,GILROY 4 1,21751,GILROY 4 8,1,Closed,Line,NO,-62.4,29.4,68.9,0,0,0.01,0.05
13400,THE DALLES 1 1,13401,THE DALLES 1 2,1,Closed,Line,NO,-53.2,-10.9,54.3,0,0,0.01,0.03
30227,LAS VEGAS 62 1,30229,LAS VEGAS 62 3,1,Closed,Line,NO,-68.6,-23.2,72.4,0,0,0.01,0.05
21733,SAN JOSE 46 1,21741,SAN JOSE 46 9,1,Closed,Line,NO,-139.2,-226.8,266.1,0,0,0.16,0.77
10697,CLE ELUM 2 1,10701,CLE ELUM 2 5,1,Closed,Line,NO,-31.7,-15.7,35.3,0,0,0,0.01
30227,LAS VEGAS 62 1,30228,LAS VEGAS 62 2,1,Closed,Line,NO,68.6,23.2,72.4,0,0,0.01,0.06
30224,LAS VEGAS 60 1,30225,LAS VEGAS 60 2,1,Closed,Line,NO,88.2,9.6,88.7,0,0,0.02,0.09
10697,CLE ELUM 2 1,10700,CLE ELUM 2 4,1,Closed,Line,NO,1.2,0.5,1.3,0,0,0,0
30218,LAS VEGAS 58 1,30220,LAS VEGAS 58 3,1,Closed,Line,NO,106.5,32.6,111.4,0,0,0.03,0.13
13396,BEND 4 1,13398,BEND 4 3,1,Closed,Line,NO,-164.7,-61,175.6,0,0,0.06,0.31
30216,HENDERSON 7 1,30217,HENDERSON 7 2,1,Closed,Line,NO,70.8,29.4,76.7,0,0,0.02,0.06
10084,BLAINE 1 1,10085,BLAINE 1 2,1,Closed,Line,NO,40.9,5.9,41.3,0,0,0,0.02
30212,HENDERSON 4 1,30213,HENDERSON 4 2,1,Closed,Line,NO,-55.4,-20.2,58.9,0,0,0.01,0.03
30210,HENDERSON 3 1,30211,HENDERSON 3 2,1,Closed,Line,NO,70.7,6.9,71,0,0,0.01,0.05
13394,REDMOND 5 1,13395,REDMOND 5 2,1,Closed,Line,NO,40.3,13,42.3,0,0,0,0.02
30206,LAS VEGAS 57 1,30207,LAS VEGAS 57 2,1,Closed,Line,NO,96.2,29.4,100.5,0,0,0.03,0.1
30204,LAS VEGAS 56 1,30205,LAS VEGAS 56 2,1,Closed,Line,NO,96.2,39.3,103.9,0,0,0.03,0.11
13392,REDMOND 4 1,13393,REDMOND 4 2,1,Closed,Line,NO,40.3,9.1,41.3,0,0,0,0.02
30201,NORTH LAS VEGAS 10 1,30202,NORTH LAS VEGAS 10 2,1,Closed,Line,NO,-44.7,-17.7,48,0,0,0.01,0.02
30198,NORTH LAS VEGAS 8 1,30199,NORTH LAS VEGAS 8 2,1,Closed,Line,NO,-14.2,-4.8,15,0,0,0,0
21720,SANTA CLARA 7 1,21721,SANTA CLARA 7 2,1,Closed,Line,NO,35.6,16.7,39.3,0,0,0,0.02
30193,LAS VEGAS 53 1,30195,LAS VEGAS 53 3,1,Closed,Line,NO,-59.9,-7.8,60.4,0,0,0.01,0.04
30193,LAS VEGAS 53 1,30194,LAS VEGAS 53 2,1,Closed,Line,NO,59.9,7.8,60.4,0,0,0.01,0.04
10330,SEATTLE 39 1,10332,SEATTLE 39 3,1,Closed,Line,NO,52.7,12.4,54.2,0,0,0.01,0.03
30186,LAS VEGAS 49 1,30187,LAS VEGAS 49 2,1,Closed,Line,NO,74.2,10.4,74.9,0,0,0.02,0.06
13390,TERREBONNE 1,13391,TERREBONNE 2,1,Closed,Line,NO,16.2,2.1,16.4,0,0,0,0
21705,ALAMEDA 4 1,21715,ALAMEDA 4 11,1,Closed,Line,NO,54.5,26.2,60.5,0,0,0.01,0.04
30182,LAS VEGAS 46 1,30183,LAS VEGAS 46 2,1,Closed,Line,NO,-84.5,-14.8,85.7,0,0,0.02,0.08
13388,BEND 3 1,13389,BEND 3 2,1,Closed,Line,NO,48.7,17.1,51.6,0,0,0.01,0.03
30176,LAS VEGAS 42 1,30177,LAS VEGAS 42 2,1,Closed,Line,NO,-38.6,-5.1,39,0,0,0,0.02
10690,ROOSEVELT 1 1,10692,ROOSEVELT 1 3,1,Closed,Line,NO,0.7,0.2,0.7,0,0,0,0
21694,BENICIA 3 1,21697,BENICIA 3 4,1,Closed,Line,NO,0,0,0,0,0,0,0
21694,BENICIA 3 1,21696,BENICIA 3 3,1,Closed,Line,NO,0,0,0,0,0,0,0
21694,BENICIA 3 1,21695,BENICIA 3 2,1,Closed,Line,NO,97.6,49.9,109.6,0,0,0.03,0.14
13386,BEND 2 1,13387,BEND 2 2,1,Closed,Line,NO,-48.7,-4.5,48.9,0,0,0.01,0.02
30164,LAS VEGAS 39 1,30165,LAS VEGAS 39 2,1,Closed,Line,NO,53.6,7.4,54.1,0,0,0.01,0.03
30162,LAS VEGAS 38 3,30163,LAS VEGAS 38 4,1,Closed,TransformerWinding,YES,0,0,0,75,0,0,0
30156,LAS VEGAS 36 1,30157,LAS VEGAS 36 2,1,Closed,Line,NO,54.4,21.4,58.5,0,0,0.01,0.04
30150,LAS VEGAS 32 1,30152,LAS VEGAS 32 3,1,Closed,Line,NO,-75.8,-9.5,76.4,0,0,0.01,0.07
30150,LAS VEGAS 32 1,30151,LAS VEGAS 32 2,1,Closed,Line,NO,75.8,9.5,76.4,0,0,0.02,0.07
21679,BIRDS LANDING 3 1,21683,BIRDS LANDING 3 5,1,Closed,Line,NO,0,0,0,0,0,0,0
30148,LAS VEGAS 31 1,30149,LAS VEGAS 31 2,1,Closed,Line,NO,75.8,20.2,78.4,0,0,0.02,0.07
21679,BIRDS LANDING 3 1,21682,BIRDS LANDING 3 4,1,Closed,Line,NO,22.4,23.7,32.6,0,0,0,0.01
30145,LAS VEGAS 29 1,30146,LAS VEGAS 29 2,1,Closed,Line,NO,105.2,14.6,106.2,0,0,0.03,0.13
30142,LAS VEGAS 27 1,30143,LAS VEGAS 27 2,1,Closed,Line,NO,67.3,19.6,70.1,0,0,0.01,0.06
30140,LAS VEGAS 26 1,30141,LAS VEGAS 26 2,1,Closed,Line,NO,49.5,2.1,49.6,0,0,0.01,0.03
21676,BIRDS LANDING 2 1,21678,BIRDS LANDING 2 3,1,Closed,Line,NO,84.7,42.8,94.9,0,0,0.02,0.09
21673,VACAVILLE 5 1,21674,VACAVILLE 5 2,1,Closed,Line,NO,60.3,4.1,60.4,0,0,0.01,0.04
30134,LAS VEGAS 22 1,30136,LAS VEGAS 22 3,1,Closed,Line,NO,-71.4,-34.5,79.3,0,0,0.01,0.07
30134,LAS VEGAS 22 1,30135,LAS VEGAS 22 2,1,Closed,Line,NO,71.4,34.5,79.3,0,0,0.02,0.07
10327,SEATTLE 38 1,10329,SEATTLE 38 3,1,Closed,Line,NO,-52.7,-7.8,53.3,0,0,0.01,0.03
30130,LAS VEGAS 19 1,30131,LAS VEGAS 19 2,1,Closed,Line,NO,69.6,3,69.6,0,0,0.01,0.05
21664,OAKLAND 19 1,21672,OAKLAND 19 9,1,Closed,Line,NO,0,0,0,0,0,0,0
30128,LAS VEGAS 18 1,30129,LAS VEGAS 18 2,1,Closed,Line,NO,-74.7,-13.1,75.8,0,0,0.01,0.07
21664,OAKLAND 19 1,21671,OAKLAND 19 8,1,Closed,Line,NO,-121.2,46.3,129.7,0,0,0.05,0.19
21664,OAKLAND 19 1,21670,OAKLAND 19 7,1,Closed,Transformer,YES,0,0,0,397.3,0,0,0
30123,LAS VEGAS 15 1,30125,LAS VEGAS 15 3,1,Closed,Line,NO,-223.2,-49,228.5,0,0,0.12,0.57
13376,MOUNT HOOD PARKDALE 1,13379,MOUNT HOOD PARKDALE 4,1,Closed,TransformerWinding,YES,0,0,0,107.2,0,0,0
30120,LAS VEGAS 14 1,30122,LAS VEGAS 14 3,1,Closed,Line,NO,-41.4,-6.7,41.9,0,0,0,0.02
10327,SEATTLE 38 1,10328,SEATTLE 38 2,1,Closed,Line,NO,52.7,7.8,53.3,0,0,0.01,0.03
30120,LAS VEGAS 14 1,30121,LAS VEGAS 14 2,1,Closed,Line,NO,41.4,6.7,41.9,0,0,0,0.02
30117,LAS VEGAS 13 1,30119,LAS VEGAS 13 3,1,Closed,Line,NO,48.7,12.2,50.2,0,0,0.01,0.03
13374,CHILOQUIN 1,13375,CHILOQUIN 2,1,Closed,Line,NO,-11,-2.4,11.3,0,0,0,0
30112,LAS VEGAS 11 1,30115,LAS VEGAS 11 4,1,Closed,Line,NO,0,0,0,0,0,0,0
21655,SUISUN CITY 3 1,21659,SUISUN CITY 3 5,1,Closed,Line,NO,0,0,0,0,0,0,0
30112,LAS VEGAS 11 1,30114,LAS VEGAS 11 3,1,Closed,Line,NO,-190.3,-98.7,214.4,0,0,0.12,0.51
21655,SUISUN CITY 3 1,21658,SUISUN CITY 3 4,1,Closed,Line,NO,0,0,0,0,0,0,0
21655,SUISUN CITY 3 1,21657,SUISUN CITY 3 3,1,Closed,Line,NO,-56.3,30.7,64.1,0,0,0.01,0.05
13372,KLAMATH FALLS 3 1,13373,KLAMATH FALLS 3 2,1,Closed,Line,NO,35.4,8.3,36.4,0,0,0,0.01
10324,LYNNWOOD 1 1,10325,LYNNWOOD 1 2,1,Closed,Line,NO,-32.3,-4.4,32.6,0,0,0,0.01
30110,LAS VEGAS 10 1,30111,LAS VEGAS 10 2,1,Closed,Line,NO,46.7,3.2,46.8,0,0,0.01,0.02
21644,PITTSBURG 5 4,21645,PITTSBURG 5 5,1,Closed,TransformerWinding,YES,0,0,0,150,0,0,0
30102,LAS VEGAS 3 1,30103,LAS VEGAS 3 2,1,Closed,Line,NO,-36.4,-5,36.7,0,0,0,0.01
13370,KLAMATH FALLS 2 1,13371,KLAMATH FALLS 2 2,1,Closed,Line,NO,35.4,20.4,40.9,0,0,0,0.02
30098,LAS VEGAS 1 1,30099,LAS VEGAS 1 2,1,Closed,Line,NO,-5.8,-1.3,6,0,0,0,0
30096,SPRING CREEK 1,30097,SPRING CREEK 2,1,Closed,Line,NO,-41.4,-18.2,45.2,0,0,0,0.02
13368,SISTERS 1,13369,SISTERS 2,1,Closed,Line,NO,15.5,2.5,15.7,0,0,0,0
13366,KLAMATH FALLS 1 1,13367,KLAMATH FALLS 1 2,1,Closed,Line,NO,-54.1,-6.6,54.5,0,0,0.01,0.03
30088,CARLIN 1,30089,CARLIN 2,1,Closed,Line,NO,7.5,1.2,7.6,0,0,0,0
21639,GILROY 3 1,21640,GILROY 3 2,1,Closed,Line,NO,64.7,22.6,68.6,0,0,0.01,0.05
30085,TONOPAH 1 1,30087,TONOPAH 1 3,1,Closed,Line,NO,-8.7,-1.5,8.8,0,0,0,0
30085,TONOPAH 1 1,30086,TONOPAH 1 2,1,Closed,Line,NO,8.2,1.4,8.3,0,0,0,0
21632,STANFORD 2 1,21638,STANFORD 2 7,1,Closed,Line,NO,-143.5,0.8,143.5,0,0,0.05,0.24
30081,ROUND MOUNTAIN 1,30082,ROUND MOUNTAIN 2,1,Closed,Line,NO,-6.4,-1.8,6.6,0,0,0,0
10319,SEATTLE 34 1,10320,SEATTLE 34 2,1,Closed,Line,NO,37.7,9.2,38.9,0,0,0,0.01
10165,TACOMA 4 1,10166,TACOMA 4 2,1,Closed,Line,NO,47.7,5.4,48,0,0,0.01,0.03
10082,SILVERDALE 2 1,10083,SILVERDALE 2 2,1,Closed,Line,NO,22.3,8.8,24,0,0,0,0.01
10038,OLYMPIA 3 1,10039,OLYMPIA 3 2,1,Closed,Line,NO,-36.6,-13.2,38.9,0,0,0,0.02
21627,SANTA CLARA 6 1,21629,SANTA CLARA 6 3,1,Closed,Line,NO,-133.3,-32.5,137.2,0,0,0.05,0.21
13363,SANDY 1 1,13365,SANDY 1 3,1,Closed,Line,NO,-48.2,-20.5,52.3,0,0,0.01,0.03
30073,HAWTHORNE 4 1,30074,HAWTHORNE 4 2,1,Closed,Line,NO,14.3,4.5,14.9,0,0,0,0
21621,ANTIOCH 6 1,21626,ANTIOCH 6 6,1,Closed,Line,NO,417.7,-96.7,428.7,0,0,0.41,1.86
13363,SANDY 1 1,13364,SANDY 1 2,1,Closed,Line,NO,48.2,20.5,52.3,0,0,0.01,0.03
13361,ESTACADA 1 1,13362,ESTACADA 1 2,1,Closed,Line,NO,23.6,2.4,23.7,0,0,0,0.01
10676,GREENACRES 1,10677,GREENACRES 2,1,Closed,Line,NO,33.1,10.1,34.6,0,0,0,0.01
30063,SPARKS 7 1,30064,SPARKS 7 2,1,Closed,Line,NO,38.1,11.6,39.9,0,0,0,0.02
30060,SPARKS 6 1,30062,SPARKS 6 3,1,Closed,Line,NO,-38.1,-2.1,38.2,0,0,0,0.02
30060,SPARKS 6 1,30061,SPARKS 6 2,1,Closed,Line,NO,38.1,2.1,38.2,0,0,0,0.02
30057,SPARKS 4 1,30058,SPARKS 4 2,1,Closed,Line,NO,55.3,25.4,60.8,0,0,0.01,0.04
10674,OTIS ORCHARDS 1,10675,OTIS ORCHARDS 2,1,Closed,Line,NO,14.6,2.3,14.8,0,0,0,0
21609,PITTSBURG 4 3,21610,PITTSBURG 4 4,1,Closed,TransformerWinding,YES,0,0,0,50,0,0,0
30053,RENO 17 1,30054,RENO 17 2,1,Closed,Line,NO,38.6,11.3,40.2,0,0,0,0.02
30050,CARSON CITY 5 1,30052,CARSON CITY 5 3,1,Closed,Line,NO,61.4,33.8,70.1,0,0,0.01,0.06
30050,CARSON CITY 5 1,30051,CARSON CITY 5 2,1,Closed,Line,NO,-61.4,-33.8,70.1,0,0,0.01,0.05
13353,LYONS 1 1,13355,LYONS 1 3,1,Closed,Line,NO,-14.6,-4.2,15.2,0,0,0,0
30045,CARSON CITY 3 1,30048,CARSON CITY 3 4,1,Closed,Line,NO,-165.6,-151.4,224.3,0,0,0.14,0.55
30045,CARSON CITY 3 1,30047,CARSON CITY 3 3,1,Closed,Line,NO,42,14.4,44.4,0,0,0,0.02
13353,LYONS 1 1,13354,LYONS 1 2,1,Closed,Line,NO,14.6,4.2,15.2,0,0,0,0
13351,GRESHAM 2 1,13352,GRESHAM 2 2,1,Closed,Line,NO,44,6.8,44.6,0,0,0,0.02
30041,RENO 15 1,30043,RENO 15 3,1,Closed,Line,NO,65.4,8.3,65.9,0,0,0.01,0.04
13349,GRESHAM 1 1,13350,GRESHAM 1 2,1,Closed,Line,NO,-44,-9.4,45,0,0,0,0.02
30035,SUN VALLEY 3 1,30037,SUN VALLEY 3 3,1,Closed,Line,NO,60.6,15.7,62.6,0,0,0.01,0.04
21600,BIRDS LANDING 1 1,21606,BIRDS LANDING 1 7,1,Closed,Line,NO,31,8.5,32.1,0,0,0,0.01
13347,FAIRVIEW 1 1,13348,FAIRVIEW 1 2,1,Closed,Line,NO,24.6,2.9,24.8,0,0,0,0.01
30026,RENO 9 1,30027,RENO 9 2,1,Closed,Line,NO,50.1,11.8,51.5,0,0,0.01,0.03
13343,BEAVERCREEK 1,13345,BEAVERCREEK 3,1,Closed,Line,NO,0,0,0,0,0,0,0
10316,SEATTLE 32 1,10317,SEATTLE 32 2,1,Closed,Line,NO,-44.5,-7.5,45.1,0,0,0,0.02
30024,CARSON CITY 2 1,30025,CARSON CITY 2 2,1,Closed,Line,NO,29.1,7.9,30.2,0,0,0,0.01
30021,RENO 8 1,30023,RENO 8 3,1,Closed,Line,NO,41.8,11,43.3,0,0,0,0.02
13343,BEAVERCREEK 1,13344,BEAVERCREEK 2,1,Closed,Line,NO,-17.5,-7.9,19.2,0,0,0,0
30021,RENO 8 1,30022,RENO 8 2,1,Closed,Line,NO,-41.8,-11,43.3,0,0,0,0.02
30019,RENO 7 1,30020,RENO 7 2,1,Closed,Line,NO,41.8,7.9,42.6,0,0,0,0.02
13340,PORTLAND 45 1,13342,PORTLAND 45 3,1,Closed,Line,NO,47.2,9.6,48.2,0,0,0.01,0.03
10161,KINGSTON 1,10163,KINGSTON 3,1,Closed,Line,NO,-25.6,-5.5,26.2,0,0,0,0.01
30012,RENO 4 1,30014,RENO 4 3,1,Closed,Line,NO,-13.7,-4.5,14.4,0,0,0,0
30008,STATELINE 3,30009,STATELINE 4,1,Closed,TransformerWinding,YES,0,0,0,75,0,0,0
